System ID,Place name,Discriminator,Place name type,Place type,Broader Terms,Display Term,Use For,Related Terms,Scope Note,GeoNames Score,GeoNames URI,GeoNames toponymName,GeoNames Lat,GeoNames Lng,GeoNames fcodeName,GeoNames altNames,Wikipedia Score,Wikipedia URI,Wikipedia Title,Wikipedia Lat,Wikipedia Lng,Wikipedia Summary,Wikipedia Feature,Pleiades Score,Pleiades URI,Pleiades Title,Pleiades Lat,Pleiades Lng,Pleiades Description,Pleiades Names,TM Score,TM URI,TM Standard Name,TM Full Name,TM Lat,TM Lng
x58809,Mandisha,,modern,O,Bahriya Oasis,,,,,100,https://sws.geonames.org/352916,Mandīshah,28.35323,28.93059,populated place,Mandīshah|Mandishah|Mandisha|Mandīsha|mndysht|منديشة,,,,,,,,,,,,,,,,,,,,
x30645,Manfalut,,modern,Q,Middle Egypt,,,,,100,https://sws.geonames.org/352913,Manfalūţ,27.3126,30.96987,populated place,Manfalūţ|Manfalut|MANFALUT|MANFALUṬ|Monfalut|mnflwt|منفلوط,100,en.wikipedia.org/wiki/Manfalut,Manfalut,27.31277777777778,30.970277777777778,"Manfalut is a city in Egypt. It is located on the west bank of the Nile, in the Asyut Governorate. The city is at 350 km (230 miles) south of Cairo. In 2006 it had a population of 82,585 people. Local agriculture includes cotton production (...)",city,,,,,,,,57,https://www.trismegistos.org/place/61575,Madina,"Egypt, U15 - Madina",,
x56550,"Mansurah, al-",,modern,K,Lower Egypt,Al-Mansurah,,,,100,https://sws.geonames.org/360761,Al Manşūrah,31.03637,31.38069,seat of a first-order administrative division,Al Manşūrah|Al Mansurah|Al-Mansura|Al-Mansurah|Al-Manṣūrah|El Mansura|El-Mansura|El-Manṣûra|El-Masura|El-Masûra|Manoura|Mansoura|Mansourah|Mansura|Mansurah|Mansûra|almnswrt|mnswrh|mnswrt|المنصورة|منصورة|منصوره,69,en.wikipedia.org/wiki/Battle_of_Al_Mansurah,Battle of Al Mansurah,31.0456,31.3826,"The Battle of Al Mansurah was fought from February 8 to February 11, 1250, between Crusaders led by Louis IX, King of France, and Ayyubid forces led by Emir Fakhr-ad-Din Yusuf, Faris ad-Din Aktai and Baibars al-Bunduqdari.  (...)",event,,,,,,,,43,https://www.trismegistos.org/place/5046,El-Mansura,"Egypt, L16? - El-Mansura",31.05,31.383333333333333
x22788,"Manzala, Lake",,modern,G,Nile Delta,Lake Manzala,,,,100,https://sws.geonames.org/352836,Buḩayrat al Manzalah,31.27856,32.17321,lake,Buḩayrat al Manzalah|Buhayrat al Manzalah|Al-Manzilah Lake|Bahirat manzala|Bahra el Manzala|Baḥra el Manzala|Baḥīrat manzala|Buhayrat Manzalah|Buhayrat al Manzilah|Buheiret el-Manzala|Buḥeiret el-Manzala|Buḩayrat Manzalah|Buḩayrat al Manzilah|Lake Manzala|Lake Menzalah|Lake Menzaleh|Manzala Lake|Manzaleh|bhyrt almnzlt|bhyrt almnzlt‎|bhyrt mnzlt|بحيرة المنزلة|بحيرة المنزلة‎|بحيرة منزلة,100,en.wikipedia.org/wiki/Lake_Manzala,Lake Manzala,31.27856,32.17321,"Lake Manzala (baḥīrat manzala), also Manzaleh, is a brackish lake, sometimes called a lagoon, in northeastern Egypt on the Nile Delta near Port Said and a few miles from the ancient ruins at Tanis.Dinar, p.51 It is the largest of the northern deltaic lakes of Egypt (...)",waterbody,,,,,,,,50,https://www.trismegistos.org/place/3687,Lake Manzala,"Egypt, L19? - Lake Manzala",31.166666666666668,31.95
x28969,Marabou,,modern,Q,Alexandria (Egypt),,,,Fortified island protecting the entrancew to the great harbour at Alexandria.,,,,,,,,,,,,,,,,,,,,,,,,,,,
x117487,Marah,,modern,Z,Egypt,,,,"One of thesites which the Torah identifies as having been travelled through by the Israelites during the Exodus. In Egypt, exact geographical location uncertain.",77,https://sws.geonames.org/359005,Jazīrat al Bashārūsh,31.45197,30.80113,island,Jazīrat al Bashārūsh|Jazirat al Basharush|Al Marah|Al Marāḥ|El-Marah|El-Marâḥ|Geziret el-Basharush|Gezîret el-Bashârûsh|jzyrt albsharwsh|جزيرة البشاروش,62,en.wikipedia.org/wiki/Marah_%28Bible%29,Marah (Bible),29.333333333333332,32.916666666666664,"Marah (meaning 'bitter') is one of the locations which the Torah identifies as having been travelled through by the Israelites, during the Exodus . The liberated Israelites set out on their journey in the desert, somewhere in the Sinai Peninsula (...)",,100,https://pleiades.stoa.org/places/746778,Marah,29.41945,32.815028,"An ancient place, cited: BAtlas 76 B3 Marah",Marah|Medeia,,,,,,
x51734,Mareote Nome,nome,archaic,I,Lower Egypt,,Mareotis~Mareote~Μαρεωτης Νομος,,Nome (administrative district of Ancient Egypt).,,,,,,,,,,,,,,,72,https://pleiades.stoa.org/places/716594,Mareotes Nomos,30.5,29.5,"An ancient place, cited: None",Mareotes Nomos,,,,,,
x30782,"Mareotis, Lake",,archaic,G,"Mariut, Lake",Lake Mareotis,,,,83,https://sws.geonames.org/352723,Buḩayrat Maryūţ,31.08011,29.79562,lagoon,Buḩayrat Maryūţ|Buhayrat Maryut|Buḥayrat Maryūṭ|El Maryut|El Maryût|Lake Mariout|Lake Mariut|Lake Marout|Lake Maryut|Mareotis|Mariout Lake|bhyrt mrywt|بحيرة مريوط,80,en.wikipedia.org/wiki/Lake_Mariout,Lake Mariout,31.1531,29.8986,"Lake Mariout (', , also spelled Maryut or Mariut, is a brackish lake in northern Egypt. The lake area covered 200 km² and had a navigable canal at the beginning of the 20th century, but at the beginning of the 21st century, it covers only about 50 km².  (...)",city,76,https://pleiades.stoa.org/places/727154,Mareotis L.,31.1575,29.898889,A brackish lake of Lower Egypt (now Lake Mariout).,Mareotis L.|Mareotis Limne|Mareia Limnē|Mareia Limne|Mareōtis|Mareotis|Mareia limnē|Buḥairat Maryūṭ|Buhairat Maryut|Buhairat Mariyyut|Limnē tēs Mareias|Limne tes Mareias|Maryut-See|Lake Maryut,40,https://www.trismegistos.org/place/3431,Mareia,"Egypt, Western coast - Mareia (Lake Maryut)",31.1575,29.898889
x30781,"Mariut, Lake",,modern,G,Nile Delta,Lake Mariut,,,,100,https://sws.geonames.org/8556346,Lake Mariout,31.15306,29.89861,lake,Lake Mariout|Boheret Maryut|Boḥēret Maryūṭ|Lake Mariut|Lake Maryut|bhyrt mrywt‎|بحيرة مريوط‎,96,en.wikipedia.org/wiki/Lake_Mariout,Lake Mariout,31.153056,29.898611,"Lake Mariout , also spelled Maryut or Mariut, is a brackish lake in northern Egypt. The lake area covered 200 km² at the beginning of the 20th century, but at the beginning of the 21st century, it covers only about 50 km².http://weekly.ahram.org.eg/2009/935/en2 (...)",city,,,,,,,,,,,,,
x61022,Marsa Matruh,,modern,K,Egypt,,,,,100,https://sws.geonames.org/352733,Mersa Matruh,31.3529,27.23725,seat of a first-order administrative division,Mersa Matruh|MUH|Madara|Marsa Matruh|Marsa-Matrukh|Marsá Maţrūḩ|Matruh|Maţrūḩ|Mersa Matrouh|Mhadara|Paraetonium|mrsy mtrwh|Марса-Матрух|مرسى مطروح,52,en.wikipedia.org/wiki/Marsa_Matruh_International_Airport,Marsa Matruh International Airport,31.325277777777778,27.221666666666664,"Marsa Matruh International Airport, former Mersa Matruh Airport , is an international airport in Mersa Matruh, Egypt. In 2011, the airport served 99,515 passengers (−13.7% compared to 2010).  (...)",airport,,,,,,,,,,,,,
x30773,Maruaten,,modern,Q,"Amarna, el-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x58776,Masara,,modern,O,Cairo,,,,,100,https://sws.geonames.org/351188,Masārah,27.49071,30.83895,populated place,Masārah|Masarah|Masara|Masâra|Masāra|Nazlat al Masarah|Nazlat al Masārah|Nazlet el Nasara|Nazlet el Nasâra|msart|مسارة,,,,,,,,69,https://pleiades.stoa.org/places/877321,Mazara,,,"An ancient place, cited: BAtlas 89 false name Mazara",Mazara,52,https://www.trismegistos.org/place/4828,Atamnah el-Masara,"Egypt, 00 - Atamnah el-Masara",,
x108813,Matana Pass,,modern,Q,Kharga Oasis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30339,Matariya,,modern,Q,Nile Delta,,,,,93,https://sws.geonames.org/360717,Al Maţarīyah,30.1235,31.3115,section of populated place,Al Maţarīyah|Al Matariyah|Al Matariyyah|Al Maţariyyah|El Matariya|El Matarīya|Mataria|almtryt|المطرية,76,en.wikipedia.org/wiki/Al-Matariyyah,Al-Matariyyah,30.129527777777778,31.28888888888889,"Al-Matariyyah, Mataria, or El Matariya  is a district in the northern region of Greater Cairo, east of the Nile, in Egypt. The district is unrelated to the El Matareya coastal town in the Dakahlia Governorate (...)",landmark,,,,,,,,84,https://www.trismegistos.org/place/3127,El-Matariya,"Egypt, L19? - El-Matariya",31.183333333333334,32.03333333333333
x30503,Matmar,,modern,Q,Upper Egypt,,,,,80,https://sws.geonames.org/360677,Al Maţmar,27.10592,31.32943,populated place,Al Maţmar|Al Matmar|Al Mitmar|Al Miţmar|Al-Matmar|Al-Maṭmar|El Matmar|El Maṭmar|almtmr|المطمر,,,,,,,,,,,,,,,100,https://www.trismegistos.org/place/4944,Matmar,"Egypt, U10a - Matmar",27.1,31.333333333333332
x64002,Mattrack,,modern,O,Upper Egypt,,,,Near Dendera.,,,,,,,,,,,,,,,,,,,,,,,,,,,
x58832,Mazura,,modern,O,Beni Suef (province),,,,,,,,,,,,,,,,,,,69,https://pleiades.stoa.org/places/877321,Mazara,,,"An ancient place, cited: BAtlas 89 false name Mazara",Mazara,100,https://www.trismegistos.org/place/3673,Mazura,"Egypt, U20 - Mazura",28.88829,30.807805
x30716,Medamud,,modern,Q,Upper Egypt,,,,,86,https://sws.geonames.org/351481,Al Madāmūd,25.73433,32.712,populated place,Al Madāmūd|Al Madamud|Medamot|Medamut|Medamôt|Nag el Madamud|Nag el Madāmūd|Naj` al Madamud|Naj‘ al Madāmūd|almdamwd|المدامود,100,en.wikipedia.org/wiki/Medamud,Medamud,25.73414,32.7098,"Medamud (from the Ancient Egyptian Madu) was a settlement in Ancient Egypt. Its present-day territory is located about 8 km east-north from Luxor. The temple was excavated by Fernand Bisson de la Roque in 1925, who identified several structures dedicated to the war-god Montu.",city,,,,,,,,,,,,,
x30524,Medinet el-Faiyum,,modern,K,Fayum,,"Arsinoe, Faiyum~Crocodilopolis~Krokodilopolis~Medinet el-Faiyûm~Shedet",,,58,https://sws.geonames.org/8449931,Gurob,29.2,30.95,historical populated place,Gurob|Kom Medinet Ghurab|Medinet Ghurab,52,en.wikipedia.org/wiki/Faiyum,Faiyum,29.308374,30.844105,"Faiyum is a city in Middle Egypt. Located southwest of Cairo, in the Faiyum Oasis, it is the capital of the modern Faiyum Governorate. The town occupies part of the ancient site of Crocodilopolis or Arsinoë. Founded in around 4000 BC, it is the oldest city in Egypt and one of the oldest continuously (...)",city,,,,,,,,,,,,,
x30763,Medinet el-Gashel,,modern,Q,Egypt,,,,Exact location unknown.,,,,,,,,,,,,,,,,,,,,,,,,,,,
x28994,Medinet Habu,Thebes,modern,Q,Upper Egypt~Thebes (historic - Upper Egypt),,,,,100,https://sws.geonames.org/9073432,Madīnat Habū,25.71937,32.60123,archaeological/prehistoric site,Madīnat Habū|Madinat Habu|Ma`bad Madinat Habu|Ma‘bad Madīnat Hābū|Medinet Habu|Mortuary Temple of Ramesses III|mdynt hbw|mʿbd mdynt habw|مدينة هبو|معبد مدينة هابو,77,en.wikipedia.org/wiki/Medinet_Habu_%28temple%29,Medinet Habu (temple),25.71983333333333,32.60077777777778,"The Mortuary Temple of Ramesses III at Medinet Habu is an important New Kingdom period structure in the West Bank of Luxor in Egypt. Aside from its size and architectural and artistic importance, the temple is probably best known as the source of inscribed reliefs depicting the advent and defeat of (...)",landmark,100,https://pleiades.stoa.org/places/321318358,Medinet Habu,25.72001441111111,32.59988247868802,"The New Kingdom mortuary temple of Ramesses III at Medinet Habu, on the West bank of the Nile near Luxor.",Medinet Habu,43,https://www.trismegistos.org/place/10673,Heka-Iounou,"Egypt, U04b - Heka-Iounou",,
x30468,Meir,,modern,Q,Middle Egypt,,,,,47,https://sws.geonames.org/353911,Jabal Kawm Mīr,25.15715,32.61678,hill,Jabal Kawm Mīr|Jabal Kawm Mir|Gebel Kom Meir|Gebel Kom Mir|Gebel Kôm Meir|Gebel Kôm Mîr|Jabal Kaum Mayr|jbl kwm myr|جبل كوم مير,,,,,,,,,,,,,,,60,https://www.trismegistos.org/place/2799,Moirai,"Egypt, U15 - Moirai (Meir)",27.441651,30.747262
x31181,Memnonia,Thebes,modern,Q,Upper Egypt~Thebes (historic - Upper Egypt),,,,,,,,,,,,,,,,,,,100,https://pleiades.stoa.org/places/786067,Memnonia,25.631139,32.560331,"An archaeological site in the Theban Hills on the West Bank of the Nile river opposite Luxor, Egypt. The location is best known for the Mortuary Temple of Ramesses III.",Memnonia|Jeme|Thebes west,41,https://www.trismegistos.org/place/11812,Memnonion,"Egypt, U08 - Memnonion",,
x21090,Memphis,Egypt,archaic,K,Lower Egypt,Memphis,,,,100,https://sws.geonames.org/352547,Memphis,29.86667,31.25,archaeological/prehistoric site,Memphis|Gorad Memfis|Meimfis|Meimfís|Memf'|Memfis|Memfisa|Memfiso|Memphisz|Menfi|Menfis|Mennofer|Mit Rahina|Mit-Rahineh|Mênfis|manafa|memfisa|memphisa|mempicu|mempiseu|mempisi|menfisu|meng fei si|mmfs  msr|mmfys|mmfys almsryt|mmpys|mnf|Μέμφις|Горад Мемфіс|Мемфис|Мемфіс|Мємфь|Մեմփիս|ממפיס|ممفس، مصر|ممفيس|ممفيس المصرية|منف|मेंफिस|मेम्फ़ीस|ਮਨਫ਼|மெம்பிசு|მემფისი|メンフィス|孟菲斯|멤피스,70,en.wikipedia.org/wiki/Memphis%2C_Egypt,"Memphis, Egypt",29.844666666666665,31.250916666666665,"Memphis ('  ;) was the ancient capital of Aneb-Hetch, the first nome of Lower Egypt. Its ruins are located near the town of Mit Rahina, 20 km (12 mi) south of Giza. According to legend related by Manetho, the city was founded by the pharaoh Menes (...)",landmark,100,https://pleiades.stoa.org/places/736963,Memphis,29.849491,31.255061,A city and capital of Ancient Egypt that remained an important center for most of Egyptian history.,Memphis|Nof|Noph|Mempi|ḥwt-kꜣ-Ptḥ|Hut-ka-Ptah|Hout-ka-Ptah|Mefi|ʿnḫ-tꜣwj|ʿnḫ-t3wj|Ankh-Tawy|ínbw hd|jnb(w)ḥḏ|jnbwḥḏ|jnbḥḏ|jnbw-ḥḏ|ínbw hd|Ineb-hedj|jnb|Ineb|mnp|mn-nfr|Men-nefer|V Macedonica garrison|V Macedonia garrison|Mīt Ruhaina|Mit Rahina|Mit Rahinah|Mīt Rahīna,100,https://www.trismegistos.org/place/1344,Memphis,"Egypt, L01 - Memphis",29.849491,31.255061
x116119,Memphite Nome,,archaic,I,Lower Egypt,,Memphis~Memphite~Μεμφειτης Νομος,,Nome (administrative district of Ancient Egypt).,,,,,,,,,,,,,,,74,https://pleiades.stoa.org/places/736964,Memphites Nomos,29.75,31.25,"An ancient place, cited: BAtlas 75 E1 Memphites Nomos",Memphites Nomos,,,,,,
x93950,Mena,,modern,Q,Giza (Memphis),,,,,40,https://sws.geonames.org/12070452,Mena House Hotel,29.98584,31.13257,hotel,Mena House Hotel,67,en.wikipedia.org/wiki/Abu_Mena,Abu Mena,30.84105,29.66349,"Abu Mena (also spelled Abu Mina; ) was a town, monastery complex and Christian pilgrimage center in Late Antique Egypt, about southwest of Alexandria. Its remains were designated a World Heritage Site in 1979. There are very few standing remains, but the foundations of most major buildings, such as (...)",landmark,100,https://pleiades.stoa.org/places/271062,Menace,,,"An ancient place, cited: BAtlas 27 unlocated Menace",Menace,100,https://www.trismegistos.org/place/5696,Mena,"Egypt, U19 - Mena",,
x51735,Mendesian Nome,,archaic,I,Lower Egypt,,Mendes~Mendesian~Μενδησιος Νομος,,Nome (administrative district of Ancient Egypt).,,,,,,,,60,en.wikipedia.org/wiki/Mendes,Mendes,30.962778,31.528611,"Mendes (gen.: Μένδητος), the Greek name of the Ancient Egyptian city of Djedet, also known in Ancient Egypt as Per-Banebdjedet (""The Domain of the Ram Lord of Djedet"") and Anpet, is known today as Tell El-Ruba  (...)",city,,,,,,,,,,,,,
x51736,Menelaite Nome,,archaic,I,Lower Egypt,,Menelais~Menelaite~Μενελαειτης Νομος,,Nome (administrative district of Ancient Egypt).,,,,,,,,,,,,,,,76,https://pleiades.stoa.org/places/727161,Menelaites Nomos,31.25,30.25,"An ancient place, cited: BAtlas 74 C2 Menelaites Nomos",Menelaites Nomos,,,,,,
x27814,"Meredith, Mount",,modern,G,Sinai,Mount Meredith,Mt Meredith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x31800,Mersa Matruh,,modern,Q,Lower Egypt,,Paraetonium,,,100,https://sws.geonames.org/352733,Mersa Matruh,31.3529,27.23725,seat of a first-order administrative division,Mersa Matruh|MUH|Madara|Marsa Matruh|Marsa-Matrukh|Marsá Maţrūḩ|Matruh|Maţrūḩ|Mersa Matrouh|Mhadara|Paraetonium|mrsy mtrwh|Марса-Матрух|مرسى مطروح,100,en.wikipedia.org/wiki/Mersa_Matruh,Mersa Matruh,31.352777777777778,27.23611111111111,"Mersa Matruh (also spelled Marsa Matruh and Marsa Matrouh;) is a Mediterranean seaport and the capital of the Matrouh Governorate in Egypt. It is west of Alexandria and 222 km from Sallum, on the main highway from the Nile Delta to the Libyan border (...)",city,,,,,,,,,,,,,
x51737,Metelite Nome,,archaic,I,Lower Egypt,,Metelis~Metelite~Μετηλιτης Νομος,,Nome (administrative district of Ancient Egypt).,,,,,,,,,,,,,,,74,https://pleiades.stoa.org/places/727164,Metelites Nomos,31.25,30.25,"An ancient place, cited: BAtlas 74 C2 Metelites Nomos",Metelites Nomos,,,,,,
x30331,Middle Egypt,,modern,G,Egypt,,,,,74,https://sws.geonames.org/357994,Arab Republic of Egypt,27.0,30.0,independent political entity,Arab Republic of Egypt|'Isipite|AEgypten|Aegyptus|Agypten|Ai Cap|Ai Cập|Aigyptos|Aikupito|Al Iqlim al Janubi|Al Iqlim al Misri|Al Iqlīm al Janūbī|Al Iqlīm al Mişrī|Al Jumhuriyah al Misriyah|Al Jumhuriyah al `Arabiyah al Muttahidah|Al Jumhūrīyah al Miṣrīyah|Al Jumhūrīyah al ‘Arabīyah al Muttaḩidah|An Eipheit|An Eiphit|An Èipheit|An Èiphit|Echipto|Eggittu|Egipat|Egipet|Egipiti|Egipt|Egipta|Egiptas|Egipte|Egiptia|Egipto|Egiptos|Egiptujo|Egiptus|Egito|Egitto|Egjipt|Egjipti|Egyiptom|Egypt|Egypta|Egyptaland|Egypte|Egypte nutome|Egypten|Egypti|Egypto|Egyptowska|Egѵptu|Ehipto|Ehípto|Ejip|Ejipt|Ejipta|Ejiptu|Ejyp|Ejypta|El Masr|El Qutr el Masri|Esipt|Exipto|Exipto - msr|Exipto - مصر|Exiptu|Ezipite|Eziputi|Ezípite|Idjipt|Ijipta|Jegiptu|Jumhuriyat Misr al `Arabiyah|Jumhūrīyat Mişr al ‘Arabīyah|Kamita|Kâmitâ|Laegueptaen|Lägüptän|Masar|Mesir|Misar|Misir|Misira|Misiri|Misr|Misri|Misyr|Mişr|Muesuer|Mushidi|Mysyr|Müsür|Mısır|Naggitto|Nisrim|Republic of Egypt|United Arab Republic|Yn Egypt|Yr Aifft|ai ji|an Eigipt|an Éigipt|egvipʼtʼe|ejiputo|ekiptu|i-Egypt|ijibteu|ijipt|ijipta|l-Egittu|l-Eġittu|misara|misr|misra|mistra|msr|msrn|msryn|mysr|mysyr|mzrym|prathes xiyipt|xiyipt|Ägypten|Ægypten|Èg·ipte|Égypte|Égípítì|Êgypte|Ēģipte|ʻIsipite|ʻgyptn|Αίγυπτος|Єгипет|Єгѷптъ|Египат|Египет|Егіпет|Мисар|Миср|Мисыр|Мысыр|Эгіпет|Եգիպտոս|מצרים|עגיפּטן|עגיפטן|جمهورية مصر العربية|مصر|مىسىر|مِسٔر|میسر|ܡܨܪܝܢ|ܡܨܪܢ|इजिप्ट|इजिप्त|मिस्त्र|मिस्र|ইজিপ্ত|মিশর|ਮਿਸਰ|ઇજિપ્ત|ଇଜିପ୍ଟ|எகிப்து|ఈజిప్ట్|ಈಜಿಪ್ಟ್|ഈജിപ്ത്|ഈജിപ്റ്റ്‌|ඊජිප්තුව|ประเทศอียิปต์|อียิปต์|ອຢບ|ອີຢິບ|ཨ་ཇབཊ|ཨི་ཇིབཊ|ཨི་ཇིབྚ།|အီဂျစ်|ეგვიპტე|ግbitsi|ግብጽ|ግብፅ|អេហសប|អេហ្ស៊ីប|エジプト|エジプト・アラブ共和国|埃及|이집트,64,en.wikipedia.org/wiki/Memphis%2C_Egypt,"Memphis, Egypt",29.844666666666665,31.250916666666665,"Memphis ('  ; ;) was the ancient capital of Aneb-Hetch, the first nome of Lower Egypt. Its ruins are located near the town of Mit Rahina, 20 km (12 mi) south of Giza. According to legend related by Manetho, the city was founded by the pharaoh Menes (...)",landmark,,,,,,,,100,https://www.trismegistos.org/place/2800,Middle Egypt,"Egypt, U - Middle Egypt",,
x40687,Miniet esh Shurajeh,,modern,Q,Lower Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x28982,Minya el-Qamh,,modern,Q,Nile Delta,,,,,100,https://sws.geonames.org/352351,Markaz Minyā al Qamḩ,30.50815,31.36993,second-order administrative division,Markaz Minyā al Qamḩ|Markaz Minya al Qamh|Minya el-Qamh|MinyaalQamh|Minyā al Qamḩ|mnyaalqmh|mrkz mnya alqmh|مركز منيا القمح|منيا القمح,,,,,,,,,,,,,,,100,https://www.trismegistos.org/place/5058,Minya el-Qamh,"Egypt, L10? - Minya el-Qamh",30.516666666666666,31.35
x30878,"Minya, el-",,modern,K,Middle Egypt,El-Minya,Minyeh~El-Minya~Minya~Men'at Khufu~Tmoone~Thmonē~Minieh,,In Minya governate.,100,https://sws.geonames.org/360686,Al Minyā,28.09193,30.75813,seat of a first-order administrative division,Al Minyā|Al Minya|EMY|Ehl'-Min'ja|El Minia|El-Minya|Minia|Minieh|Minya|almnya|Эль-Минья|المنيا,74,en.wikipedia.org/wiki/Minya%2C_Egypt,"Minya, Egypt",28.1194,30.74444,"MinyaAlso spelled el… or al… …Menia, …Minia or …Menya.  is the capital of Minya Governorate in Upper Egypt. It is located approximately south of Cairo on the western bank of the Nile River, which flows north through the city (...)",city,,,,,,,,,,,,,
x22588,Misr,,modern,Q,Egypt,,,,,100,https://sws.geonames.org/357994,Arab Republic of Egypt,27.0,30.0,independent political entity,Arab Republic of Egypt|'Isipite|AEgypten|Aegyptus|Agypten|Ai Cap|Ai Cập|Aigyptos|Aikupito|Al Iqlim al Janubi|Al Iqlim al Misri|Al Iqlīm al Janūbī|Al Iqlīm al Mişrī|Al Jumhuriyah al Misriyah|Al Jumhuriyah al `Arabiyah al Muttahidah|Al Jumhūrīyah al Miṣrīyah|Al Jumhūrīyah al ‘Arabīyah al Muttaḩidah|An Eipheit|An Eiphit|An Èipheit|An Èiphit|Echipto|Eggittu|Egipat|Egipet|Egipiti|Egipt|Egipta|Egiptas|Egipte|Egiptia|Egipto|Egiptos|Egiptujo|Egiptus|Egito|Egitto|Egjipt|Egjipti|Egyiptom|Egypt|Egypta|Egyptaland|Egypte|Egypte nutome|Egypten|Egypti|Egypto|Egyptowska|Egѵptu|Ehipto|Ehípto|Ejip|Ejipt|Ejipta|Ejiptu|Ejyp|Ejypta|El Masr|El Qutr el Masri|Esipt|Exipto|Exipto - msr|Exipto - مصر|Exiptu|Ezipite|Eziputi|Ezípite|Idjipt|Ijipta|Jegiptu|Jumhuriyat Misr al `Arabiyah|Jumhūrīyat Mişr al ‘Arabīyah|Kamita|Kâmitâ|Laegueptaen|Lägüptän|Masar|Mesir|Misar|Misir|Misira|Misiri|Misr|Misri|Misyr|Mişr|Muesuer|Mushidi|Mysyr|Müsür|Mısır|Naggitto|Nisrim|Republic of Egypt|United Arab Republic|Yn Egypt|Yr Aifft|ai ji|an Eigipt|an Éigipt|egvipʼtʼe|ejiputo|ekiptu|i-Egypt|ijibteu|ijipt|ijipta|l-Egittu|l-Eġittu|misara|misr|misra|mistra|msr|msrn|msryn|mysr|mysyr|mzrym|prathes xiyipt|xiyipt|Ägypten|Ægypten|Èg·ipte|Égypte|Égípítì|Êgypte|Ēģipte|ʻIsipite|ʻgyptn|Αίγυπτος|Єгипет|Єгѷптъ|Египат|Египет|Егіпет|Мисар|Миср|Мисыр|Мысыр|Эгіпет|Եգիպտոս|מצרים|עגיפּטן|עגיפטן|جمهورية مصر العربية|مصر|مىسىر|مِسٔر|میسر|ܡܨܪܝܢ|ܡܨܪܢ|इजिप्ट|इजिप्त|मिस्त्र|मिस्र|ইজিপ্ত|মিশর|ਮਿਸਰ|ઇજિપ્ત|ଇଜିପ୍ଟ|எகிப்து|ఈజిప్ట్|ಈಜಿಪ್ಟ್|ഈജിപ്ത്|ഈജിപ്റ്റ്‌|ඊජිප්තුව|ประเทศอียิปต์|อียิปต์|ອຢບ|ອີຢິບ|ཨ་ཇབཊ|ཨི་ཇིབཊ|ཨི་ཇིབྚ།|အီဂျစ်|ეგვიპტე|ግbitsi|ግብጽ|ግብፅ|អេហសប|អេហ្ស៊ីប|エジプト|エジプト・アラブ共和国|埃及|이집트,,,,,,,,,,,,,,,,,,,,
x30350,Mit Rahina,Memphis,modern,O,Lower Egypt~Memphis (Egypt),,Ankh-Tawy~Ineb-Hedj~Mennufer~Mit Riheina~Mitrahenny,,Mit Rahina is the modern village on the north end of the ancient site of Memphis.,100,https://sws.geonames.org/352547,Memphis,29.86667,31.25,archaeological/prehistoric site,Memphis|Gorad Memfis|Meimfis|Meimfís|Memf'|Memfis|Memfisa|Memfiso|Memphisz|Menfi|Menfis|Mennofer|Mit Rahina|Mit-Rahineh|Mênfis|manafa|memfisa|memphisa|mempicu|mempiseu|mempisi|menfisu|meng fei si|mmfs  msr|mmfys|mmfys almsryt|mmpys|mnf|Μέμφις|Горад Мемфіс|Мемфис|Мемфіс|Мємфь|Մեմփիս|ממפיס|ممفس، مصر|ممفيس|ممفيس المصرية|منف|मेंफिस|मेम्फ़ीस|ਮਨਫ਼|மெம்பிசு|მემფისი|メンフィス|孟菲斯|멤피스,,,,,,,,,,,,,,,,,,,,
x30794,Monastery of Apa Apollo,,modern,Q,"Bawiti, el-",,,,,,,,,,,,,,,,,,,,,,,,,,41,https://www.trismegistos.org/place/60628,Monastery of Apa Dios,"Egypt, U04a - Monastery of Apa Dios",,
x30662,Monastery of Apa Jeremias,,modern,Q,Saqqara (Memphis),,,,,,,,,,,,,,,,,,,,,,,,,,44,https://www.trismegistos.org/place/60622,Monastery of Apa Elias,"Egypt, U04a - Monastery of Apa Elias",,
x110133,Monastery of Apa Thomas,,modern,Q,Wadi Sarga,,,,Excavated by Reginald Campbell Thompson 1913-1914.,,,,,,,,,,,,,,,,,,,,,,42,https://www.trismegistos.org/place/61685,Monastery of Apa Pisenthios,"Egypt, U04b - Monastery of Apa Pisenthios",,
x30440,Monastery of St Phoibammon,,modern,Q,Deir el-Bahri (Thebes),,Monastery of Phoibammon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x39987,Monastery of the Virgin,,modern,Q,Wâdi el-Natrûn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x29804,Montaza Bay,,modern,Q,Alexandria (Egypt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30495,Mortuary Temple of Nebwennef,Thebes,modern,Q,Upper Egypt~Thebes (historic - Upper Egypt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
